Year,Team,GP,G,RushNetYards,TOP,PassYards,Plays,TotOff,YdsPlay,RushingFirstDowns,PassingFirstDowns,FirstDownsbyPenalty,Penalties,PenaltiesPerGame,PenaltyYards,PenaltyYdsPerGame,TotalOffYardsG,OffenseDefense
2015-16,Stanford,0,14,1958,21168,3198,926,5156,5.57,106,145,16,80,5.71,742,53.00,368.29,Defensive
2016-17,Stanford,13,13,2716,25569,2056,827,4772,0.00,123,98,15,85,6.54,707,54.38,324.38,Offense
2016-17,Stanford,0,13,1878,21231,2907,894,4785,5.35,105,129,19,87,6.69,757,58.23,330.92,Defensive
2017-18,Stanford,13,13,2676,23442,2396,782,5072,0.00,101,103,27,78,6.00,647,49.77,390.15,Offense
2017-18,Stanford,0,13,2219,23358,2965,882,5184,5.88,120,130,22,92,7.08,862,66.31,398.77,Defensive
2013-14,Stanford,14,14,2904,444:39,2771,895,5675,0.00,135,109,19,74,5.29,620,44.29,405.36,Offense
2013-14,Stanford,0,14,1251,395:21,3553,989,4804,4.86,98,154,28,75,5.36,652,46.57,343.14,Defensive
2014-15,Stanford,13,13,2064,418:46,2988,858,5052,0.00,95,149,22,75,5.77,630,48.46,360.54,Offense
2014-15,Stanford,0,13,1358,361:14,2313,873,3671,4.21,84,117,18,81,6.23,699,53.77,268.62,Defensive
2015-16,Stanford,14,14,3132,487:12,2965,928,6097,0.00,155,129,27,78,5.57,648,46.29,435.50,Offense
2015-16,Stanford,0,14,1958,352:48,3198,926,5156,5.57,106,145,16,80,5.71,742,53.00,368.29,Defensive
2016-17,Stanford,13,13,2716,426:09,2056,827,4772,0.00,123,98,15,85,6.54,707,54.38,324.38,Offense
2016-17,Stanford,0,13,1878,353:51,2907,894,4785,5.35,105,129,19,87,6.69,757,58.23,330.92,Defensive
2017-18,Stanford,13,13,2676,390:42,2396,782,5072,0.00,101,103,27,78,6.00,647,49.77,390.15,Offense
2017-18,Stanford,0,13,2219,389:18,2965,882,5184,5.88,120,130,22,92,7.08,862,66.31,398.77,Defensive
2013-14,Stanford,14,14,2904,26679,2771,895,5675,0.00,135,109,19,74,5.29,620,44.29,405.36,Offense
2013-14,Stanford,0,14,1251,23721,3553,989,4804,4.86,98,154,28,75,5.36,652,46.57,343.14,Defensive
2014-15,Stanford,13,13,2064,25126,2988,858,5052,0.00,95,149,22,75,5.77,630,48.46,360.54,Offense
2014-15,Stanford,0,13,1358,21674,2313,873,3671,4.21,84,117,18,81,6.23,699,53.77,268.62,Defensive
2015-16,Stanford,14,14,3132,29232,2965,928,6097,0.00,155,129,27,78,5.57,648,46.29,435.50,Offense
2015-16,Stanford,0,14,1958,21168,3198,926,5156,5.57,106,145,16,80,5.71,742,53.00,368.29,Defensive
2016-17,Stanford,13,13,2716,25569,2056,827,4772,0.00,123,98,15,85,6.54,707,54.38,324.38,Offense
2016-17,Stanford,0,13,1878,21231,2907,894,4785,5.35,105,129,19,87,6.69,757,58.23,330.92,Defensive
2017-18,Stanford,13,13,2676,23442,2396,782,5072,0.00,101,103,27,78,6.00,647,49.77,390.15,Offense
2017-18,Stanford,0,13,2219,23358,2965,882,5184,5.88,120,130,22,92,7.08,862,66.31,398.77,Defensive
2013-14,Southern Miss.,12,12,875,19645,2911,820,3786,0.00,54,127,27,67,5.58,508,42.33,315.50,Offense
2013-14,Southern Miss.,0,12,2695,23555,2531,890,5226,5.87,136,131,21,62,5.17,628,52.33,435.50,Defensive
2014-15,Southern Miss.,12,12,1149,21181,3231,858,4380,0.00,77,142,30,77,6.42,731,60.92,365.00,Offense
2014-15,Southern Miss.,0,12,2596,22019,2821,845,5417,6.41,117,139,23,72,6.00,652,54.33,451.42,Defensive
2015-16,Southern Miss.,14,14,2517,25479,4616,1033,7133,0.00,104,188,32,98,7.00,936,66.86,509.50,Offense
2015-16,Southern Miss.,0,14,2126,24921,3187,998,5313,5.32,103,146,28,80,5.71,782,55.86,379.50,Defensive
2016-17,Southern Miss.,13,13,2269,26096,3877,1022,6146,0.00,121,157,29,97,7.46,839,64.54,472.77,Offense
2016-17,Southern Miss.,0,13,1949,20704,2274,739,4223,5.71,90,83,20,86,86.00,760,760.00,4223.00,Defensive
2017-18,Southern Miss.,12,12,2268,22260,2992,882,5260,0.00,116,125,23,92,7.67,828,69.00,438.33,Offense
2017-18,Southern Miss.,0,12,1586,20940,2277,781,3863,4.95,85,93,26,58,4.83,517,43.08,321.92,Defensive
2013-14,Southern Miss.,12,12,875,19645,2911,820,3786,0.00,54,127,27,67,5.58,508,42.33,315.50,Offense
2013-14,Southern Miss.,0,12,2695,23555,2531,890,5226,5.87,136,131,21,62,5.17,628,52.33,435.50,Defensive
2014-15,Southern Miss.,12,12,1149,21181,3231,858,4380,0.00,77,142,30,77,6.42,731,60.92,365.00,Offense
2014-15,Southern Miss.,0,12,2596,22019,2821,845,5417,6.41,117,139,23,72,6.00,652,54.33,451.42,Defensive
2015-16,Southern Miss.,14,14,2517,25479,4616,1033,7133,0.00,104,188,32,98,7.00,936,66.86,509.50,Offense
2015-16,Southern Miss.,0,14,2126,24921,3187,998,5313,5.32,103,146,28,80,5.71,782,55.86,379.50,Defensive
2016-17,Southern Miss.,13,13,2269,26096,3877,1022,6146,0.00,121,157,29,97,7.46,839,64.54,472.77,Offense
2016-17,Southern Miss.,0,13,1949,20704,2274,739,4223,5.71,90,83,20,86,86.00,760,760.00,4223.00,Defensive
2017-18,Southern Miss.,12,12,2268,22260,2992,882,5260,0.00,116,125,23,92,7.67,828,69.00,438.33,Offense
2017-18,Southern Miss.,0,12,1586,20940,2277,781,3863,4.95,85,93,26,58,4.83,517,43.08,321.92,Defensive
2013-14,Southern Miss.,12,12,875,19645,2911,820,3786,0.00,54,127,27,67,5.58,508,42.33,315.50,Offense
2013-14,Southern Miss.,0,12,2695,23555,2531,890,5226,5.87,136,131,21,62,5.17,628,52.33,435.50,Defensive
2014-15,Southern Miss.,12,12,1149,21181,3231,858,4380,0.00,77,142,30,77,6.42,731,60.92,365.00,Offense
2014-15,Southern Miss.,0,12,2596,22019,2821,845,5417,6.41,117,139,23,72,6.00,652,54.33,451.42,Defensive
2015-16,Southern Miss.,14,14,2517,25479,4616,1033,7133,0.00,104,188,32,98,7.00,936,66.86,509.50,Offense
2015-16,Southern Miss.,0,14,2126,24921,3187,998,5313,5.32,103,146,28,80,5.71,782,55.86,379.50,Defensive
2016-17,Southern Miss.,13,13,2269,26096,3877,1022,6146,0.00,121,157,29,97,7.46,839,64.54,472.77,Offense
2016-17,Southern Miss.,0,13,1949,20704,2274,739,4223,5.71,90,83,20,86,86.00,760,760.00,4223.00,Defensive
2017-18,Southern Miss.,12,12,2268,22260,2992,882,5260,0.00,116,125,23,92,7.67,828,69.00,438.33,Offense
2017-18,Southern Miss.,0,12,1586,20940,2277,781,3863,4.95,85,93,26,58,4.83,517,43.08,321.92,Defensive
2013-14,Southern Miss.,12,12,875,327:25,2911,820,3786,0.00,54,127,27,67,5.58,508,42.33,315.50,Offense
2013-14,Southern Miss.,0,12,2695,392:35,2531,890,5226,5.87,136,131,21,62,5.17,628,52.33,435.50,Defensive
2014-15,Southern Miss.,12,12,1149,353:01,3231,858,4380,0.00,77,142,30,77,6.42,731,60.92,365.00,Offense
2014-15,Southern Miss.,0,12,2596,366:59,2821,845,5417,6.41,117,139,23,72,6.00,652,54.33,451.42,Defensive
2015-16,Southern Miss.,14,14,2517,424:39,4616,1033,7133,0.00,104,188,32,98,7.00,936,66.86,509.50,Offense
2015-16,Southern Miss.,0,14,2126,415:21,3187,998,5313,5.32,103,146,28,80,5.71,782,55.86,379.50,Defensive
2016-17,Southern Miss.,13,13,2269,434:56,3877,1022,6146,0.00,121,157,29,97,7.46,839,64.54,472.77,Offense
2016-17,Southern Miss.,0,13,1949,345:04,2274,739,4223,5.71,90,83,20,86,86.00,760,760.00,4223.00,Defensive
2017-18,Southern Miss.,12,12,2268,371:00,2992,882,5260,0.00,116,125,23,92,7.67,828,69.00,438.33,Offense
2017-18,Southern Miss.,0,12,1586,349:00,2277,781,3863,4.95,85,93,26,58,4.83,517,43.08,321.92,Defensive
2013-14,Texas St.,12,12,2058,22973,1857,771,3915,0.00,99,81,13,87,7.25,751,62.58,326.25,Offense
2013-14,Texas St.,0,12,1769,20227,2991,880,4760,5.41,93,121,15,75,6.25,598,49.83,396.67,Defensive
2014-15,Texas St.,12,12,2862,20236,2711,920,5573,0.00,142,123,13,75,6.25,708,59.00,464.42,Offense
2014-15,Texas St.,0,12,2434,22964,2919,938,5353,5.71,121,125,16,73,6.08,560,46.67,446.08,Defensive
2015-16,Texas St.,12,12,2248,20845,2752,901,5000,0.00,114,124,18,73,6.08,671,55.92,416.67,Offense
2015-16,Texas St.,0,12,3096,22355,3166,893,6262,7.01,139,129,18,85,7.08,693,57.75,521.83,Defensive
2016-17,Texas St.,12,12,989,19579,2639,841,3628,0.00,65,129,18,82,6.83,687,57.25,302.33,Offense
2016-17,Texas St.,0,12,2668,23621,2985,913,5653,6.19,138,122,26,93,7.75,783,65.25,471.08,Defensive
2017-18,Texas St.,12,12,1609,21254,2468,854,4077,0.00,98,106,27,53,4.42,458,38.17,339.75,Offense
2017-18,Texas St.,0,12,1700,21946,3567,852,5267,6.18,89,148,12,88,7.33,780,65.00,438.92,Defensive
2013-14,Texas St.,12,12,2058,382:53,1857,771,3915,0.00,99,81,13,87,7.25,751,62.58,326.25,Offense
2013-14,Texas St.,0,12,1769,337:07,2991,880,4760,5.41,93,121,15,75,6.25,598,49.83,396.67,Defensive
2014-15,Texas St.,12,12,2862,337:16,2711,920,5573,0.00,142,123,13,75,6.25,708,59.00,464.42,Offense
2014-15,Texas St.,0,12,2434,382:44,2919,938,5353,5.71,121,125,16,73,6.08,560,46.67,446.08,Defensive
2015-16,Texas St.,12,12,2248,347:25,2752,901,5000,0.00,114,124,18,73,6.08,671,55.92,416.67,Offense
2015-16,Texas St.,0,12,3096,372:35,3166,893,6262,7.01,139,129,18,85,7.08,693,57.75,521.83,Defensive
2016-17,Texas St.,12,12,989,326:19,2639,841,3628,0.00,65,129,18,82,6.83,687,57.25,302.33,Offense
2016-17,Texas St.,0,12,2668,393:41,2985,913,5653,6.19,138,122,26,93,7.75,783,65.25,471.08,Defensive
2017-18,Texas St.,12,12,1609,354:14,2468,854,4077,0.00,98,106,27,53,4.42,458,38.17,339.75,Offense
2017-18,Texas St.,0,12,1700,365:46,3567,852,5267,6.18,89,148,12,88,7.33,780,65.00,438.92,Defensive
2013-14,Texas,13,13,2551,393:45,2762,1005,5313,0.00,129,114,30,67,5.15,597,45.92,408.69,Offense
2013-14,Texas,0,13,2380,386:15,2914,966,5294,5.48,131,128,16,99,7.62,884,68.00,407.23,Defensive
2014-15,Texas,13,13,1786,386:43,2599,892,4385,0.00,100,115,17,77,5.92,664,51.08,337.31,Offense
2014-15,Texas,0,13,2136,393:17,2395,968,4531,4.68,122,112,17,71,5.46,655,50.38,348.54,Defensive
2015-16,Texas,12,12,2698,325:26,1751,781,4449,0.00,123,69,10,77,6.42,709,59.08,370.75,Offense
2015-16,Texas,0,12,2630,394:34,2801,965,5431,5.63,147,137,22,71,5.92,578,48.17,452.58,Defensive
2016-17,Texas,12,12,2871,339:12,3024,999,5895,0.00,157,122,22,85,7.08,769,64.08,491.25,Offense
2016-17,Texas,0,12,2277,380:48,3102,955,5379,5.63,124,128,24,83,83.00,738,738.00,5379.00,Defensive
2017-18,Texas,12,12,1702,371:50,3198,935,4900,0.00,100,136,13,85,7.08,787,65.58,408.33,Offense
2017-18,Texas,0,12,1268,348:10,3095,848,4363,5.15,76,120,16,80,6.67,590,49.17,363.58,Defensive
2013-14,Texas,13,13,2551,23625,2762,1005,5313,0.00,129,114,30,67,5.15,597,45.92,408.69,Offense
2013-14,Texas,0,13,2380,23175,2914,966,5294,5.48,131,128,16,99,7.62,884,68.00,407.23,Defensive
2014-15,Texas,13,13,1786,23203,2599,892,4385,0.00,100,115,17,77,5.92,664,51.08,337.31,Offense
2014-15,Texas,0,13,2136,23597,2395,968,4531,4.68,122,112,17,71,5.46,655,50.38,348.54,Defensive
2015-16,Texas,12,12,2698,19526,1751,781,4449,0.00,123,69,10,77,6.42,709,59.08,370.75,Offense
2015-16,Texas,0,12,2630,23674,2801,965,5431,5.63,147,137,22,71,5.92,578,48.17,452.58,Defensive
2016-17,Texas,12,12,2871,20352,3024,999,5895,0.00,157,122,22,85,7.08,769,64.08,491.25,Offense
2016-17,Texas,0,12,2277,22848,3102,955,5379,5.63,124,128,24,83,83.00,738,738.00,5379.00,Defensive
2017-18,Texas,12,12,1702,22310,3198,935,4900,0.00,100,136,13,85,7.08,787,65.58,408.33,Offense
2017-18,Texas,0,12,1268,20890,3095,848,4363,5.15,76,120,16,80,6.67,590,49.17,363.58,Defensive
2013-14,Texas,13,13,2551,23625,2762,1005,5313,0.00,129,114,30,67,5.15,597,45.92,408.69,Offense
2013-14,Texas,0,13,2380,23175,2914,966,5294,5.48,131,128,16,99,7.62,884,68.00,407.23,Defensive
2014-15,Texas,13,13,1786,23203,2599,892,4385,0.00,100,115,17,77,5.92,664,51.08,337.31,Offense
2014-15,Texas,0,13,2136,23597,2395,968,4531,4.68,122,112,17,71,5.46,655,50.38,348.54,Defensive
2015-16,Texas,12,12,2698,19526,1751,781,4449,0.00,123,69,10,77,6.42,709,59.08,370.75,Offense
2015-16,Texas,0,12,2630,23674,2801,965,5431,5.63,147,137,22,71,5.92,578,48.17,452.58,Defensive
2016-17,Texas,12,12,2871,20352,3024,999,5895,0.00,157,122,22,85,7.08,769,64.08,491.25,Offense
2016-17,Texas,0,12,2277,22848,3102,955,5379,5.63,124,128,24,83,83.00,738,738.00,5379.00,Defensive
2017-18,Texas,12,12,1702,22310,3198,935,4900,0.00,100,136,13,85,7.08,787,65.58,408.33,Offense
2017-18,Texas,0,12,1268,20890,3095,848,4363,5.15,76,120,16,80,6.67,590,49.17,363.58,Defensive
2013-14,Texas,13,13,2551,23625,2762,1005,5313,0.00,129,114,30,67,5.15,597,45.92,408.69,Offense
2013-14,Texas,0,13,2380,23175,2914,966,5294,5.48,131,128,16,99,7.62,884,68.00,407.23,Defensive
2014-15,Texas,13,13,1786,23203,2599,892,4385,0.00,100,115,17,77,5.92,664,51.08,337.31,Offense
2014-15,Texas,0,13,2136,23597,2395,968,4531,4.68,122,112,17,71,5.46,655,50.38,348.54,Defensive
2015-16,Texas,12,12,2698,19526,1751,781,4449,0.00,123,69,10,77,6.42,709,59.08,370.75,Offense
2015-16,Texas,0,12,2630,23674,2801,965,5431,5.63,147,137,22,71,5.92,578,48.17,452.58,Defensive
2016-17,Texas,12,12,2871,20352,3024,999,5895,0.00,157,122,22,85,7.08,769,64.08,491.25,Offense
2016-17,Texas,0,12,2277,22848,3102,955,5379,5.63,124,128,24,83,83.00,738,738.00,5379.00,Defensive
2017-18,Texas,12,12,1702,22310,3198,935,4900,0.00,100,136,13,85,7.08,787,65.58,408.33,Offense
2017-18,Texas,0,12,1268,20890,3095,848,4363,5.15,76,120,16,80,6.67,590,49.17,363.58,Defensive
2013-14,Texas A&M,13,13,2406,347:41,4593,954,6999,0.00,135,204,17,81,6.23,690,53.08,538.38,Offense
2013-14,Texas A&M,0,13,2890,432:19,3295,973,6185,6.36,147,140,17,85,6.54,675,51.92,475.77,Defensive
2014-15,Texas A&M,13,13,1949,341:18,3971,935,5920,0.00,106,179,15,68,5.23,663,51.00,455.38,Offense
2014-15,Texas A&M,0,13,2808,438:42,3052,992,5860,5.91,139,139,24,77,5.92,624,48.00,450.77,Defensive
2015-16,Texas A&M,13,13,2198,366:43,3323,987,5521,0.00,123,144,26,83,6.38,713,54.85,424.69,Offense
2015-16,Texas A&M,0,13,2778,413:17,2162,912,4940,5.42,134,88,25,84,6.46,752,57.85,380.00,Defensive
2016-17,Texas A&M,13,13,2754,344:38,3317,953,6071,0.00,123,142,16,81,6.23,685,52.69,467.00,Offense
2016-17,Texas A&M,0,13,2493,435:22,3250,1035,5743,5.55,133,142,31,82,82.00,574,574.00,5743.00,Defensive
2017-18,Texas A&M,12,12,1908,349:36,2767,861,4675,0.00,90,115,23,60,5.00,513,42.75,389.58,Offense
2017-18,Texas A&M,0,12,1975,370:24,2689,846,4664,5.51,98,109,18,66,5.50,538,44.83,388.67,Defensive
2013-14,Texas A&M,13,13,2406,20861,4593,954,6999,0.00,135,204,17,81,6.23,690,53.08,538.38,Offense
2013-14,Texas A&M,0,13,2890,25939,3295,973,6185,6.36,147,140,17,85,6.54,675,51.92,475.77,Defensive
2014-15,Texas A&M,13,13,1949,20478,3971,935,5920,0.00,106,179,15,68,5.23,663,51.00,455.38,Offense
2014-15,Texas A&M,0,13,2808,26322,3052,992,5860,5.91,139,139,24,77,5.92,624,48.00,450.77,Defensive
2015-16,Texas A&M,13,13,2198,22003,3323,987,5521,0.00,123,144,26,83,6.38,713,54.85,424.69,Offense
2015-16,Texas A&M,0,13,2778,24797,2162,912,4940,5.42,134,88,25,84,6.46,752,57.85,380.00,Defensive
2016-17,Texas A&M,13,13,2754,20678,3317,953,6071,0.00,123,142,16,81,6.23,685,52.69,467.00,Offense
2016-17,Texas A&M,0,13,2493,26122,3250,1035,5743,5.55,133,142,31,82,82.00,574,574.00,5743.00,Defensive
2017-18,Texas A&M,12,12,1908,20976,2767,861,4675,0.00,90,115,23,60,5.00,513,42.75,389.58,Offense
2017-18,Texas A&M,0,12,1975,22224,2689,846,4664,5.51,98,109,18,66,5.50,538,44.83,388.67,Defensive
2013-14,Texas A&M,13,13,2406,20861,4593,954,6999,0.00,135,204,17,81,6.23,690,53.08,538.38,Offense
2013-14,Texas A&M,0,13,2890,25939,3295,973,6185,6.36,147,140,17,85,6.54,675,51.92,475.77,Defensive
2014-15,Texas A&M,13,13,1949,20478,3971,935,5920,0.00,106,179,15,68,5.23,663,51.00,455.38,Offense
2014-15,Texas A&M,0,13,2808,26322,3052,992,5860,5.91,139,139,24,77,5.92,624,48.00,450.77,Defensive
2015-16,Texas A&M,13,13,2198,22003,3323,987,5521,0.00,123,144,26,83,6.38,713,54.85,424.69,Offense
2015-16,Texas A&M,0,13,2778,24797,2162,912,4940,5.42,134,88,25,84,6.46,752,57.85,380.00,Defensive
2016-17,Texas A&M,13,13,2754,20678,3317,953,6071,0.00,123,142,16,81,6.23,685,52.69,467.00,Offense
2016-17,Texas A&M,0,13,2493,26122,3250,1035,5743,5.55,133,142,31,82,82.00,574,574.00,5743.00,Defensive
2017-18,Texas A&M,12,12,1908,20976,2767,861,4675,0.00,90,115,23,60,5.00,513,42.75,389.58,Offense
2017-18,Texas A&M,0,12,1975,22224,2689,846,4664,5.51,98,109,18,66,5.50,538,44.83,388.67,Defensive
2013-14,Texas A&M,13,13,2406,20861,4593,954,6999,0.00,135,204,17,81,6.23,690,53.08,538.38,Offense
2013-14,Texas A&M,0,13,2890,25939,3295,973,6185,6.36,147,140,17,85,6.54,675,51.92,475.77,Defensive
2014-15,Texas A&M,13,13,1949,20478,3971,935,5920,0.00,106,179,15,68,5.23,663,51.00,455.38,Offense
2014-15,Texas A&M,0,13,2808,26322,3052,992,5860,5.91,139,139,24,77,5.92,624,48.00,450.77,Defensive
2015-16,Texas A&M,13,13,2198,22003,3323,987,5521,0.00,123,144,26,83,6.38,713,54.85,424.69,Offense
2015-16,Texas A&M,0,13,2778,24797,2162,912,4940,5.42,134,88,25,84,6.46,752,57.85,380.00,Defensive
2016-17,Texas A&M,13,13,2754,20678,3317,953,6071,0.00,123,142,16,81,6.23,685,52.69,467.00,Offense
2016-17,Texas A&M,0,13,2493,26122,3250,1035,5743,5.55,133,142,31,82,82.00,574,574.00,5743.00,Defensive
2017-18,Texas A&M,12,12,1908,20976,2767,861,4675,0.00,90,115,23,60,5.00,513,42.75,389.58,Offense
2017-18,Texas A&M,0,12,1975,22224,2689,846,4664,5.51,98,109,18,66,5.50,538,44.83,388.67,Defensive
2013-14,Tennessee,12,12,2261,20749,1979,804,4240,0.00,118,83,22,55,4.58,455,37.92,353.33,Offense
2013-14,Tennessee,0,12,2488,22451,2533,827,5021,6.07,129,112,14,75,6.25,648,54.00,418.42,Defensive
2014-15,Tennessee,13,13,1903,23588,2914,977,4817,0.00,118,139,20,54,4.15,444,34.15,370.54,Offense
2014-15,Tennessee,0,13,2189,23212,2551,892,4740,5.31,120,110,14,78,6.00,620,47.69,364.62,Defensive
2015-16,Tennessee,13,13,2908,23820,2582,988,5490,0.00,150,130,13,66,5.08,530,40.77,422.31,Offense
2015-16,Tennessee,0,13,1971,22980,2735,904,4706,5.21,97,120,18,85,6.54,734,56.46,362.00,Defensive
2016-17,Tennessee,13,13,2668,21373,3100,896,5768,0.00,126,136,18,80,6.15,735,56.54,443.69,Offense
2016-17,Tennessee,0,13,2841,25427,2999,1000,5840,5.84,136,135,22,83,83.00,672,672.00,5840.00,Defensive
2017-18,Tennessee,12,12,1409,20326,2084,732,3493,0.00,77,95,25,67,5.58,497,41.42,291.08,Offense
2017-18,Tennessee,0,12,3015,22874,1940,834,4955,5.94,154,92,16,79,6.58,636,53.00,412.92,Defensive
2013-14,Tennessee,12,12,2261,20749,1979,804,4240,0.00,118,83,22,55,4.58,455,37.92,353.33,Offense
2013-14,Tennessee,0,12,2488,22451,2533,827,5021,6.07,129,112,14,75,6.25,648,54.00,418.42,Defensive
2014-15,Tennessee,13,13,1903,23588,2914,977,4817,0.00,118,139,20,54,4.15,444,34.15,370.54,Offense
2014-15,Tennessee,0,13,2189,23212,2551,892,4740,5.31,120,110,14,78,6.00,620,47.69,364.62,Defensive
2015-16,Tennessee,13,13,2908,23820,2582,988,5490,0.00,150,130,13,66,5.08,530,40.77,422.31,Offense
2015-16,Tennessee,0,13,1971,22980,2735,904,4706,5.21,97,120,18,85,6.54,734,56.46,362.00,Defensive
2016-17,Tennessee,13,13,2668,21373,3100,896,5768,0.00,126,136,18,80,6.15,735,56.54,443.69,Offense
2016-17,Tennessee,0,13,2841,25427,2999,1000,5840,5.84,136,135,22,83,83.00,672,672.00,5840.00,Defensive
2017-18,Tennessee,12,12,1409,20326,2084,732,3493,0.00,77,95,25,67,5.58,497,41.42,291.08,Offense
2017-18,Tennessee,0,12,3015,22874,1940,834,4955,5.94,154,92,16,79,6.58,636,53.00,412.92,Defensive
2013-14,Tennessee,12,12,2261,345:49,1979,804,4240,0.00,118,83,22,55,4.58,455,37.92,353.33,Offense
2013-14,Tennessee,0,12,2488,374:11,2533,827,5021,6.07,129,112,14,75,6.25,648,54.00,418.42,Defensive
2014-15,Tennessee,13,13,1903,393:08,2914,977,4817,0.00,118,139,20,54,4.15,444,34.15,370.54,Offense
2014-15,Tennessee,0,13,2189,386:52,2551,892,4740,5.31,120,110,14,78,6.00,620,47.69,364.62,Defensive
2015-16,Tennessee,13,13,2908,397:00,2582,988,5490,0.00,150,130,13,66,5.08,530,40.77,422.31,Offense
2015-16,Tennessee,0,13,1971,383:00,2735,904,4706,5.21,97,120,18,85,6.54,734,56.46,362.00,Defensive
2016-17,Tennessee,13,13,2668,356:13,3100,896,5768,0.00,126,136,18,80,6.15,735,56.54,443.69,Offense
2016-17,Tennessee,0,13,2841,423:47,2999,1000,5840,5.84,136,135,22,83,83.00,672,672.00,5840.00,Defensive
2017-18,Tennessee,12,12,1409,338:46,2084,732,3493,0.00,77,95,25,67,5.58,497,41.42,291.08,Offense
2017-18,Tennessee,0,12,3015,381:14,1940,834,4955,5.94,154,92,16,79,6.58,636,53.00,412.92,Defensive
2013-14,Tennessee,12,12,2261,20749,1979,804,4240,0.00,118,83,22,55,4.58,455,37.92,353.33,Offense
2013-14,Tennessee,0,12,2488,22451,2533,827,5021,6.07,129,112,14,75,6.25,648,54.00,418.42,Defensive
2014-15,Tennessee,13,13,1903,23588,2914,977,4817,0.00,118,139,20,54,4.15,444,34.15,370.54,Offense
2014-15,Tennessee,0,13,2189,23212,2551,892,4740,5.31,120,110,14,78,6.00,620,47.69,364.62,Defensive
2015-16,Tennessee,13,13,2908,23820,2582,988,5490,0.00,150,130,13,66,5.08,530,40.77,422.31,Offense
2015-16,Tennessee,0,13,1971,22980,2735,904,4706,5.21,97,120,18,85,6.54,734,56.46,362.00,Defensive
2016-17,Tennessee,13,13,2668,21373,3100,896,5768,0.00,126,136,18,80,6.15,735,56.54,443.69,Offense
2016-17,Tennessee,0,13,2841,25427,2999,1000,5840,5.84,136,135,22,83,83.00,672,672.00,5840.00,Defensive
2017-18,Tennessee,12,12,1409,20326,2084,732,3493,0.00,77,95,25,67,5.58,497,41.42,291.08,Offense
2017-18,Tennessee,0,12,3015,22874,1940,834,4955,5.94,154,92,16,79,6.58,636,53.00,412.92,Defensive
2013-14,Temple,12,12,1792,20507,2996,840,4788,0.00,117,117,15,77,6.42,641,53.42,399.00,Offense
2013-14,Temple,0,12,2100,22693,3583,888,5683,6.40,107,152,27,90,7.50,802,66.83,473.58,Defensive
2014-15,Temple,12,12,1293,19292,2408,772,3701,0.00,74,93,15,78,6.50,653,54.42,274.92,Offense
2014-15,Temple,0,12,1922,23908,2243,876,4165,4.75,111,101,21,74,6.17,721,60.08,290.17,Defensive
2015-16,Temple,14,14,2096,27660,3038,956,5134,0.00,104,136,32,81,5.79,773,55.21,366.71,Offense
2015-16,Temple,0,14,1790,22740,2928,937,4718,5.04,83,131,25,104,7.43,978,69.86,337.00,Defensive
2016-17,Temple,14,14,2466,28175,3324,967,5790,0.00,139,136,23,75,5.36,604,43.14,390.43,Offense
2016-17,Temple,0,14,1825,22225,2130,852,3955,4.64,101,96,18,81,5.79,664,47.43,253.71,Defensive
2017-18,Temple,12,12,1632,21909,3019,845,4651,0.00,82,141,20,91,7.58,816,68.00,387.58,Offense
2017-18,Temple,0,12,2182,21291,2520,845,4702,5.56,114,106,27,86,7.17,760,63.33,391.83,Defensive
2013-14,Temple,12,12,1792,20507,2996,840,4788,0.00,117,117,15,77,6.42,641,53.42,399.00,Offense
2013-14,Temple,0,12,2100,22693,3583,888,5683,6.40,107,152,27,90,7.50,802,66.83,473.58,Defensive
2014-15,Temple,12,12,1293,19292,2408,772,3701,0.00,74,93,15,78,6.50,653,54.42,274.92,Offense
2014-15,Temple,0,12,1922,23908,2243,876,4165,4.75,111,101,21,74,6.17,721,60.08,290.17,Defensive
2015-16,Temple,14,14,2096,27660,3038,956,5134,0.00,104,136,32,81,5.79,773,55.21,366.71,Offense
